p1_mean,p1_std,p1_5_freq,p1_4_freq,p1_6_freq,p1_high_freq,p1_low_freq,p1_entropy,p2_mean,p2_std,p2_high_freq,p1_win_rate,mean_diff,diff_std,label,mode
3.85,1.7252002172135512,0.3,0.05,0.2,0.55,0.45,2.2709505857984986,3.6,1.729009451741235,0.45,0.45,0.25,2.1490511982341367,0,3
3.8,1.6733200530681511,0.35,0.05,0.15,0.55,0.45,2.2261207381865105,3.55,1.7614288458371994,0.45,0.45,0.25,2.1490511982341367,0,3
3.8,1.6733200530681511,0.35,0.05,0.15,0.55,0.45,2.2261207381865105,3.45,1.79105966869954,0.4,0.45,0.35,2.084403234046921,0,3
3.65,1.5985190514644287,0.35,0.05,0.1,0.5,0.5,2.2261207381865105,3.4,1.729009451741235,0.4,0.45,0.25,2.1490511982341367,0,3
3.65,1.5985190514644287,0.35,0.05,0.1,0.5,0.5,2.2261207381865105,3.3,1.688973528196155,0.35,0.45,0.35,2.230765740608745,0,3
3.7,1.5593520921743174,0.35,0.05,0.1,0.5,0.5,2.2588718397891903,3.55,1.700619082322051,0.4,0.4,0.15,2.3457688673327066,0,3
3.9,1.5861240410775603,0.35,0.05,0.15,0.55,0.45,2.3016094884028573,3.55,1.700619082322051,0.4,0.45,0.35,2.497893849668261,0,3
3.8,1.7044832524535807,0.35,0.05,0.15,0.55,0.45,2.3638651132946835,3.45,1.79105966869954,0.4,0.45,0.35,2.497893849668261,0,3
4.05,1.6375527311718607,0.35,0.05,0.2,0.6,0.4,2.3016094884028573,3.5,1.7917941611104424,0.45,0.5,0.55,2.4596747752497685,0,3
3.85,1.6311119875071343,0.35,0.05,0.15,0.55,0.45,2.283383089572843,3.25,1.7733405882980469,0.4,0.55,0.6,2.458069417888334,0,3
3.85,1.6311119875071343,0.35,0.05,0.15,0.55,0.45,2.283383089572843,3.25,1.7733405882980469,0.4,0.55,0.6,2.4580694178883338,0,3
3.85,1.6311119875071343,0.35,0.05,0.15,0.55,0.45,2.283383089572843,3.2,1.7947291248483563,0.4,0.55,0.65,2.4978938496682614,0,3
3.85,1.631111987507134,0.35,0.05,0.15,0.55,0.45,2.283383089572843,3.15,1.8431951662948316,0.4,0.55,0.7,2.556724878680371,0,3
3.8,1.6733200530681511,0.35,0.05,0.15,0.55,0.45,2.2261207381865105,3.25,1.943274501832843,0.4,0.55,0.55,2.7429335045761345,0,3
3.8,1.6733200530681511,0.35,0.05,0.15,0.55,0.45,2.2261207381865105,3.15,1.8431951662948316,0.4,0.55,0.65,2.6011131220468307,0,3
3.8,1.6733200530681511,0.35,0.05,0.15,0.55,0.45,2.2261207381865105,3.15,1.8431951662948316,0.4,0.55,0.65,2.6011131220468307,0,3
3.6,1.759186414825121,0.3,0.05,0.15,0.5,0.5,2.3332062106903253,3.3,1.8666040089734592,0.45,0.5,0.3,2.735728518386974,0,3
3.7,1.838191330743634,0.3,0.0,0.2,0.5,0.5,2.1709505872411934,3.45,1.79105966869954,0.5,0.5,0.25,2.692582403567252,0,3
3.7,1.838191330743634,0.3,0.0,0.2,0.5,0.5,2.1709505872411934,3.45,1.79105966869954,0.5,0.5,0.25,2.692582403567252,0,3
3.65,1.8994459025837258,0.3,0.0,0.2,0.5,0.5,2.228212938627526,3.45,1.7910596686995397,0.5,0.5,0.2,2.783409495753838,0,3
3.5,1.9056702094980709,0.25,0.0,0.2,0.45,0.55,2.228212938627526,3.45,1.79105966869954,0.5,0.5,0.05,2.9285347512832565,0,3
3.5,1.9056702094980709,0.25,0.0,0.2,0.45,0.55,2.228212938627526,3.6,1.7888543819998317,0.55,0.45,-0.1,2.84512510131018,0,3
3.65,1.899445902583726,0.3,0.0,0.2,0.5,0.5,2.228212938627526,3.8,1.823819012257983,0.6,0.45,-0.15,2.852053738328889,0,3
3.7,1.8945906376340316,0.3,0.05,0.2,0.55,0.45,2.3282129371848312,3.8,1.823819012257983,0.6,0.45,-0.1,2.8265657049165736,0,3
3.55,1.8202082009311027,0.3,0.05,0.15,0.5,0.5,2.390468562076658,3.8,1.8238190122579827,0.6,0.4,-0.25,2.7313964040009777,0,3
3.55,1.820208200931103,0.3,0.05,0.15,0.5,0.5,2.390468562076658,3.8,1.823819012257983,0.6,0.4,-0.25,2.7313964040009777,0,3
3.55,1.820208200931103,0.3,0.05,0.15,0.5,0.5,2.390468562076658,3.85,1.7851728502481652,0.6,0.4,-0.3,2.6576602293628206,0,3
3.7,1.719853114903161,0.3,0.1,0.15,0.55,0.45,2.4282129371848313,3.85,1.7851728502481652,0.6,0.45,-0.15,2.7582412397834433,0,3
3.6,1.635140425323255,0.3,0.15,0.1,0.55,0.45,2.4282129371848313,3.75,1.8317377426626162,0.55,0.45,-0.15,2.7582412397834433,0,3
3.55,1.700619082322051,0.3,0.15,0.1,0.55,0.45,2.4709505857984984,3.95,1.7312909694943341,0.6,0.4,-0.4,2.8727393858384316,0,3
3.5,1.670171752907624,0.25,0.2,0.1,0.55,0.45,2.5037016874011777,4.05,1.7312909694943341,0.65,0.35,-0.55,2.818640956579121,0,3
3.4,1.635140425323255,0.2,0.2,0.1,0.5,0.5,2.546439336014845,4.05,1.7312909694943341,0.65,0.35,-0.65,2.7198103649064636,0,3
3.35,1.5985190514644287,0.15,0.25,0.1,0.5,0.5,2.528212937184831,4.05,1.7312909694943341,0.65,0.35,-0.7,2.637782162507379,0,3
3.3,1.6575187543592476,0.15,0.25,0.1,0.5,0.5,2.528212937184831,4.05,1.7312909694943344,0.65,0.35,-0.75,2.712058841156426,0,3
3.4,1.635140425323255,0.15,0.3,0.1,0.55,0.45,2.4709505857984984,4.15,1.7851728502481652,0.65,0.35,-0.75,2.712058841156426,0,3
3.2,1.6733200530681511,0.1,0.3,0.1,0.5,0.5,2.4282129371848313,4.05,1.8488972531299783,0.6,0.3,-0.85,2.680828622881955,0,3
3.2,1.6733200530681513,0.1,0.3,0.1,0.5,0.5,2.4282129371848313,4.05,1.8488972531299783,0.6,0.3,-0.85,2.680828622881955,0,3
3.0,1.5559732104309982,0.1,0.3,0.05,0.45,0.55,2.390468562076658,3.95,1.9049796241485244,0.55,0.25,-0.95,2.605156829302827,0,3
3.2,1.6733200530681511,0.1,0.3,0.1,0.5,0.5,2.4282129371848313,4.05,1.8488972531299783,0.6,0.3,-0.85,2.680828622881955,0,3
3.25,1.6181535936466533,0.1,0.3,0.1,0.5,0.5,2.4709505857984984,3.9,1.8035053587243284,0.55,0.3,-0.65,2.497893849668261,0,3
3.2,1.6733200530681511,0.1,0.3,0.1,0.5,0.5,2.4282129371848313,3.85,1.755442664221313,0.55,0.3,-0.65,2.497893849668261,0,3
3.05,1.637552731171861,0.05,0.3,0.1,0.45,0.55,2.390468562076658,3.9,1.8035053587243284,0.55,0.3,-0.85,2.6011131220468307,0,3
3.1,1.7137217117324384,0.0,0.3,0.15,0.45,0.55,2.2527241884111793,3.7,1.7800059136507325,0.5,0.35,-0.6,2.8172401575412698,0,3
3.1,1.7137217117324384,0.0,0.3,0.15,0.45,0.55,2.2527241884111793,3.5,1.8496087779795347,0.45,0.4,-0.4,2.9271865421649474,0,3
3.25,1.8317377426626162,0.0,0.3,0.2,0.5,0.5,2.228212938627526,3.6,1.8750438591361565,0.5,0.45,-0.35,2.942877217246665,0,3
3.15,1.899445902583726,0.0,0.3,0.2,0.5,0.5,2.13320621213302,3.5,1.7917941611104424,0.5,0.45,-0.35,2.942877217246665,0,3
3.0,1.7770466332772772,0.0,0.3,0.15,0.45,0.55,2.1954618370248467,3.6,1.8180382718454353,0.55,0.4,-0.6,2.854359546562527,0,3
3.1,1.8890264827766652,0.0,0.25,0.2,0.45,0.55,2.228212938627526,3.7,1.719853114903161,0.55,0.4,-0.6,2.854359546562527,0,3
3.1,1.8890264827766652,0.0,0.25,0.2,0.45,0.55,2.228212938627526,3.75,1.6819474927657678,0.55,0.4,-0.65,2.814903943392441,0,3
3.15,1.8431951662948316,0.0,0.25,0.2,0.45,0.55,2.260964040230206,3.75,1.6819474927657678,0.55,0.4,-0.6,2.760625405877977,0,3
3.05,1.8488972531299783,0.0,0.2,0.2,0.4,0.6,2.260964040230206,3.8,1.7350868323485928,0.55,0.4,-0.75,2.863104682168054,0,3
3.1,1.8609561775433732,0.0,0.25,0.2,0.45,0.55,2.1804820165083654,3.85,1.6944180805158293,0.55,0.4,-0.75,2.863104682168054,0,3
3.05,1.8488972531299783,0.0,0.2,0.2,0.4,0.6,2.260964040230206,3.95,1.5719582155957417,0.55,0.35,-0.9,2.7318780892889136,0,3
3.2,1.7947291248483563,0.0,0.25,0.2,0.45,0.55,2.260964040230206,3.85,1.496487114615601,0.55,0.35,-0.65,2.5603248149199227,0,3
3.05,1.8488972531299783,0.0,0.2,0.2,0.4,0.6,2.260964040230206,3.8,1.4363696929192156,0.55,0.35,-0.75,2.653200649067184,0,3
3.1,1.8035053587243284,0.0,0.2,0.2,0.4,0.6,2.24643933745754,3.75,1.51744244666721,0.55,0.4,-0.65,2.6808286228819544,0,3
3.3,1.7800059136507325,0.05,0.2,0.2,0.45,0.55,2.408694960906672,3.65,1.496487114615601,0.5,0.45,-0.35,2.6212692787233722,0,3
3.25,1.8317377426626162,0.05,0.2,0.2,0.45,0.55,2.4414460625093515,3.85,1.5312533566021211,0.55,0.45,-0.6,2.8172401575412698,0,3
3.15,1.7252002172135512,0.05,0.25,0.15,0.45,0.55,2.4232196636793377,3.9,1.5525869752736798,0.55,0.4,-0.75,2.7505980211009042,0,3
3.25,1.7129537431920892,0.05,0.3,0.15,0.5,0.5,2.408694960906672,3.95,1.5381123085406379,0.6,0.4,-0.7,2.754899940870907,0,3
3.4,1.635140425323255,0.05,0.35,0.15,0.55,0.45,2.3638651132946835,3.8,1.5761378513048248,0.55,0.45,-0.4,2.702825032793417,0,3
3.5,1.6059101370939324,0.05,0.4,0.15,0.6,0.4,2.3086949609066716,3.8,1.5761378513048248,0.55,0.45,-0.3,2.5975697143777743,0,3
3.5,1.6059101370939324,0.05,0.4,0.15,0.6,0.4,2.3086949609066716,3.9,1.5183093090324964,0.6,0.45,-0.4,2.458069417888334,0,3
3.5,1.6059101370939324,0.05,0.4,0.15,0.6,0.4,2.3086949609066716,3.95,1.4317821063276355,0.6,0.45,-0.45,2.394621165511528,0,3
3.35,1.496487114615601,0.05,0.4,0.1,0.55,0.45,2.3086949609066716,3.75,1.5517392618742702,0.55,0.45,-0.4,2.4365635853109104,0,3
3.45,1.394538218230416,0.05,0.4,0.1,0.55,0.45,2.2841837111230188,3.8,1.5761378513048245,0.55,0.45,-0.35,2.3902213066443956,0,3
3.5,1.3954814298487213,0.05,0.45,0.1,0.6,0.4,2.2199730853658046,3.7,1.5593520921743174,0.5,0.5,-0.2,2.375311613906246,0,3
3.5,1.3954814298487213,0.05,0.45,0.1,0.6,0.4,2.2199730853658046,3.75,1.5517392618742702,0.55,0.5,-0.25,2.3141441523584345,0,3
3.35,1.4964871146156007,0.05,0.4,0.1,0.55,0.45,2.3086949609066716,3.9,1.6189665319514628,0.6,0.45,-0.55,2.5230516193063135,0,3
3.35,1.496487114615601,0.05,0.4,0.1,0.55,0.45,2.3086949609066716,3.75,1.6503588126605426,0.55,0.45,-0.4,2.458069417888334,0,3
3.35,1.4964871146156007,0.05,0.4,0.1,0.55,0.45,2.3086949609066716,3.7,1.5927467172350906,0.55,0.45,-0.35,2.3902213066443956,0,3
3.2,1.5761378513048248,0.05,0.35,0.1,0.5,0.5,2.3638651132946835,3.6,1.6982963599783725,0.55,0.4,-0.4,2.3708759207472134,0,3
3.1,1.651155894963793,0.05,0.35,0.1,0.5,0.5,2.321127464681017,3.75,1.7733405882980469,0.6,0.4,-0.65,2.5807995497111884,0,3
3.0,1.6543403837370223,0.05,0.3,0.1,0.45,0.55,2.3659573122930047,3.8,1.7947291248483563,0.6,0.4,-0.8,2.6277867413271454,0,3
3.0,1.6543403837370223,0.05,0.3,0.1,0.45,0.55,2.3659573122930047,3.8,1.7947291248483563,0.6,0.4,-0.8,2.6277867413271454,0,3
3.2,1.7651599003161755,0.05,0.3,0.15,0.5,0.5,2.390468562076658,3.85,1.7252002172135512,0.6,0.4,-0.65,2.814903943392441,0,3
3.05,1.7312909694943341,0.0,0.3,0.15,0.45,0.55,2.228212938627526,3.9,1.7137217117324381,0.65,0.35,-0.85,2.7582412397834433,0,3
3.1,1.6827296120792612,0.0,0.3,0.15,0.45,0.55,2.228212938627526,3.65,1.755442664221313,0.6,0.4,-0.55,2.605156829302827,0,3
3.05,1.6693837501494848,0.0,0.25,0.15,0.4,0.6,2.285475290013859,3.65,1.7554426642213128,0.6,0.4,-0.6,2.623777911012247,0,3
2.95,1.669383750149485,0.0,0.2,0.15,0.35,0.65,2.2709505872411935,3.5,1.8496087779795347,0.55,0.45,-0.55,2.6452539426400317,0,3
2.9,1.651155894963793,0.0,0.15,0.15,0.3,0.7,2.2709505872411935,3.5,1.8496087779795347,0.55,0.45,-0.6,2.6036411750510196,0,3
2.75,1.6819474927657678,0.0,0.1,0.15,0.25,0.75,2.228212938627526,3.45,1.79105966869954,0.55,0.45,-0.7,2.696976865033572,0,3
2.65,1.5312533566021211,0.0,0.15,0.1,0.25,0.75,2.228212938627526,3.3,1.866604008973459,0.5,0.45,-0.65,2.758241239783443,0,3
2.5,1.538967528127731,0.0,0.1,0.1,0.2,0.8,2.1709505872411934,3.5,1.9330913339165219,0.55,0.4,-1.0,2.8469743865891624,0,3
2.65,1.7252002172135512,0.0,0.1,0.15,0.25,0.75,2.1954618370248467,3.7,1.866604008973459,0.6,0.4,-1.05,2.7999060134601885,0,3
2.8,1.880649383926509,0.0,0.1,0.2,0.3,0.7,2.1709505872411934,3.75,1.9159991209755154,0.6,0.4,-0.95,2.7999060134601885,0,3
2.7,1.866604008973459,0.0,0.05,0.2,0.25,0.75,2.0638651147373785,3.85,1.9269556026896009,0.65,0.35,-1.15,2.7961439613567074,0,3
2.6,1.729009451741235,0.0,0.1,0.15,0.25,0.75,2.1261207396292052,3.7,2.02874085917453,0.6,0.35,-1.1,2.863564212655271,0,3
2.65,1.694418080515829,0.0,0.1,0.15,0.25,0.75,2.103701688843873,3.55,1.9594574974238472,0.55,0.35,-0.9,2.7125439603519985,0,3
2.85,1.8431951662948316,0.0,0.1,0.2,0.3,0.7,2.158871841231885,3.6,1.930366749991743,0.55,0.4,-0.75,2.8446625921465443,0,3
2.85,1.8431951662948316,0.0,0.1,0.2,0.3,0.7,2.158871841231885,3.55,1.9049796241485242,0.55,0.4,-0.7,2.811629982393618,0,3
3.0,1.8064212949190015,0.0,0.15,0.2,0.35,0.65,2.201609489845552,3.6,1.8467610337532774,0.55,0.45,-0.6,2.8727393858384316,0,3
3.05,1.7614288458371994,0.0,0.15,0.2,0.35,0.65,2.14643933745754,3.55,1.79105966869954,0.55,0.45,-0.5,2.7434131641941364,0,3
3.25,1.860248992954834,0.0,0.15,0.25,0.4,0.6,2.1833830910155383,3.5,1.7621756887140216,0.55,0.5,-0.25,2.7313964040009777,0,3
3.35,1.7851728502481652,0.0,0.15,0.25,0.4,0.6,2.1833830910155383,3.4,1.729009451741235,0.5,0.5,-0.05,2.584875035155166,0,3
3.35,1.7851728502481652,0.0,0.15,0.25,0.4,0.6,2.1833830910155383,3.6,1.7888543819998317,0.55,0.45,-0.25,2.403396719119356,0,3
3.35,1.7851728502481652,0.0,0.15,0.25,0.4,0.6,2.1833830910155383,3.45,1.8771478925557026,0.5,0.5,-0.1,2.3819496658255224,0,3
3.4,1.759186414825121,0.0,0.15,0.25,0.4,0.6,2.228212938627526,3.55,1.79105966869954,0.5,0.45,-0.15,2.3680993933621335,0,3
3.45,1.7614288458371994,0.0,0.2,0.25,0.45,0.55,2.228212938627526,3.45,1.7614288458371994,0.45,0.5,0.0,2.3395906074624073,0,3
3.55,1.7312909694943341,0.0,0.25,0.25,0.5,0.5,2.2427376414001916,3.7,1.7501879598308412,0.5,0.45,-0.15,2.3680993933621335,0,3
3.55,1.7312909694943341,0.0,0.25,0.25,0.5,0.5,2.2427376414001916,3.7,1.7501879598308412,0.5,0.45,-0.15,2.3680993933621335,0,3
3.75,1.6503588126605426,0.05,0.25,0.25,0.55,0.45,2.342737639957497,3.6,1.729009451741235,0.45,0.5,0.15,2.2307657406087453,0,3
3.65,1.6944180805158293,0.05,0.2,0.25,0.5,0.5,2.3282129371848312,3.8,1.6415653633362466,0.5,0.45,-0.15,2.2307657406087458,0,3
3.75,1.5852942612451615,0.05,0.2,0.25,0.5,0.5,2.1659573137356998,3.6,1.6026294183720637,0.45,0.5,0.15,1.9269556026896006,0,3
3.5,1.6059101370939324,0.05,0.2,0.2,0.45,0.55,2.3464393360148454,3.5,1.5727950313140984,0.4,0.45,0.0,1.9735087641318605,0,3
3.4,1.500876936643164,0.05,0.25,0.15,0.45,0.55,2.3282129371848312,3.3,1.4903196407411892,0.35,0.5,0.1,2.0235456115702615,0,3
3.4,1.500876936643164,0.05,0.25,0.15,0.45,0.55,2.3282129371848312,3.3,1.4903196407411894,0.35,0.5,0.1,2.0235456115702615,0,3
3.4,1.500876936643164,0.05,0.25,0.15,0.45,0.55,2.3282129371848312,3.5,1.4327007988227578,0.4,0.45,-0.1,1.9166857359844665,0,3
3.35,1.5652475842498528,0.05,0.25,0.15,0.45,0.55,2.4232196636793377,3.6,1.465390194130093,0.45,0.45,-0.25,2.0994986870303363,0,3
3.35,1.5652475842498528,0.05,0.25,0.15,0.45,0.55,2.4232196636793377,3.6,1.465390194130093,0.45,0.45,-0.25,2.0994986870303363,0,3
3.45,1.538112308540638,0.05,0.3,0.15,0.5,0.5,2.408694960906672,3.5,1.504379571363837,0.4,0.5,-0.05,2.114486375359025,0,3
3.4,1.535543791899829,0.05,0.25,0.15,0.45,0.55,2.4232196636793377,3.6,1.465390194130093,0.45,0.45,-0.2,2.067289096988207,0,3
3.45,1.5035046776746237,0.05,0.25,0.15,0.45,0.55,2.390468562076658,3.4,1.535543791899829,0.4,0.5,0.05,2.0124611797498106,0,3
3.25,1.4095538674570611,0.05,0.25,0.1,0.4,0.6,2.3659573122930047,3.35,1.5312533566021211,0.35,0.45,-0.1,1.9708400559953587,0,3
3.15,1.496487114615601,0.05,0.25,0.1,0.4,0.6,2.4232196636793377,3.35,1.5312533566021214,0.35,0.45,-0.2,2.015727634065883,0,3
3.0,1.3377121081198773,0.05,0.25,0.05,0.35,0.65,2.3282129371848312,3.25,1.4095538674570611,0.35,0.45,-0.25,2.022895267471328,0,3
2.95,1.3945382182304158,0.05,0.25,0.05,0.35,0.65,2.3282129371848312,3.25,1.4095538674570611,0.35,0.4,-0.3,2.0026298499197184,0,3
2.95,1.3945382182304158,0.05,0.25,0.05,0.35,0.65,2.3282129371848312,3.3,1.4179302929937965,0.4,0.4,-0.35,2.007223796297028,0,3
2.8,1.4363696929192158,0.05,0.2,0.05,0.3,0.7,2.3282129371848312,3.35,1.4244112357114613,0.45,0.35,-0.55,2.0641042405337657,0,3
2.9,1.5861240410775603,0.05,0.15,0.1,0.3,0.7,2.390468562076658,3.1,1.3726654823065194,0.4,0.4,-0.2,2.3753116139062462,0,3
2.8,1.6415653633362466,0.05,0.15,0.1,0.3,0.7,2.390468562076658,3.3,1.4903196407411894,0.45,0.35,-0.5,2.585384019118976,0,3
2.65,1.5652475842498528,0.0,0.15,0.1,0.25,0.75,2.228212938627526,3.35,1.496487114615601,0.5,0.3,-0.7,2.53605578553951,0,3
2.75,1.5852942612451615,0.0,0.2,0.1,0.3,0.7,2.228212938627526,3.2,1.472555959083246,0.45,0.35,-0.45,2.54382637606794,0,3
2.8,1.6091841672756186,0.0,0.25,0.1,0.35,0.65,2.228212938627526,3.15,1.5312533566021214,0.45,0.35,-0.35,2.641271623569542,0,3
3.0,1.6222142113076254,0.05,0.25,0.1,0.4,0.6,2.4232196636793377,3.05,1.6050905860647506,0.45,0.4,-0.05,2.781044862334261,0,3
2.9,1.6189665319514628,0.05,0.2,0.1,0.35,0.65,2.4414460625093515,3.25,1.7129537431920892,0.5,0.35,-0.35,2.8704483420208984,0,3
3.1,1.744163198544762,0.05,0.2,0.15,0.4,0.6,2.4659573122930047,3.15,1.6630662866176473,0.45,0.4,-0.05,2.8923674513595623,0,3
3.1,1.744163198544762,0.05,0.2,0.15,0.4,0.6,2.4659573122930047,3.1,1.6189665319514628,0.45,0.4,0.0,2.8837110593268895,0,3
3.2,1.673320053068151,0.05,0.2,0.15,0.4,0.6,2.4659573122930047,2.9,1.6189665319514628,0.4,0.45,0.3,2.754899940870907,0,3
3.2,1.6733200530681511,0.05,0.2,0.15,0.4,0.6,2.4659573122930047,2.85,1.6311119875071343,0.4,0.45,0.35,2.814903943392441,0,3
3.05,1.7312909694943341,0.05,0.15,0.15,0.35,0.65,2.4477309134629905,2.8,1.6733200530681511,0.4,0.4,0.25,2.7886046312580213,0,3
3.0,1.7471781760734562,0.05,0.15,0.15,0.35,0.65,2.4659573122930047,2.8,1.6733200530681511,0.4,0.4,0.2,2.8209740758897635,0,3
2.95,1.7614288458371994,0.05,0.15,0.15,0.35,0.65,2.4477309134629905,3.0,1.6858544608470492,0.45,0.35,-0.05,2.87411313552363,0,3
2.9,1.8035053587243286,0.05,0.15,0.15,0.35,0.65,2.433206210690325,3.1,1.7441631985447619,0.5,0.35,-0.2,3.0017538732863285,0,3
2.95,1.7614288458371996,0.05,0.15,0.15,0.35,0.65,2.4477309134629905,3.0,1.8064212949190015,0.5,0.4,-0.05,2.981963323576917,0,3
2.85,1.814415956487898,0.05,0.15,0.15,0.35,0.65,2.390468562076658,2.95,1.7910596686995397,0.45,0.4,-0.1,3.0070093553492474,0,3
2.95,1.7614288458371994,0.05,0.15,0.15,0.35,0.65,2.4477309134629905,3.15,1.7851728502481652,0.5,0.4,-0.2,3.036618618064993,0,3
2.9,1.7740824166460338,0.05,0.15,0.15,0.35,0.65,2.390468562076658,3.1,1.7740824166460338,0.45,0.4,-0.2,3.036618618064993,0,3
3.1,1.7740824166460338,0.1,0.15,0.15,0.4,0.6,2.4709505857984984,3.0,1.7770466332772772,0.4,0.45,0.1,3.0418138632972544,0,3
2.9,1.6511558949637932,0.1,0.15,0.1,0.35,0.65,2.401609488402857,3.0,1.7770466332772772,0.4,0.45,-0.1,2.826565704916574,0,3
2.95,1.6050905860647506,0.1,0.15,0.1,0.35,0.65,2.346439336014845,2.75,1.6819474927657678,0.35,0.5,0.2,2.587418953726911,0,3
3.1,1.651155894963793,0.15,0.15,0.1,0.4,0.6,2.42612073818651,2.8,1.7350868323485928,0.35,0.5,0.3,2.5360557855395096,0,3
3.05,1.6375527311718607,0.15,0.1,0.1,0.35,0.65,2.42612073818651,2.8,1.7350868323485928,0.35,0.5,0.25,2.510504247944498,0,3
2.95,1.6375527311718612,0.15,0.05,0.1,0.3,0.7,2.3086949609066716,2.85,1.6944180805158293,0.35,0.45,0.1,2.4257391711220295,0,3
2.85,1.5652475842498528,0.1,0.05,0.1,0.25,0.75,2.2841837111230188,3.05,1.700619082322051,0.4,0.4,-0.2,2.284962282309918,0,3
2.85,1.565247584249853,0.1,0.05,0.1,0.25,0.75,2.2841837111230188,2.8,1.6091841672756189,0.35,0.45,0.05,2.114486375359025,0,3
2.85,1.5652475842498528,0.1,0.05,0.1,0.25,0.75,2.2841837111230188,2.8,1.6091841672756186,0.35,0.45,0.05,2.114486375359025,0,3
2.8,1.5423836644690752,0.1,0.0,0.1,0.2,0.8,2.103701688843873,2.85,1.6630662866176473,0.35,0.45,-0.05,2.163695668842645,0,3
2.85,1.5652475842498528,0.1,0.05,0.1,0.25,0.75,2.2841837111230188,3.0,1.6222142113076254,0.4,0.4,-0.15,2.1095023109728985,0,3
2.7,1.3803127029389888,0.1,0.05,0.05,0.2,0.8,2.2037016874011783,3.05,1.6050905860647506,0.4,0.35,-0.35,1.8715318802914815,0,3
2.95,1.5035046776746235,0.1,0.05,0.1,0.25,0.75,2.2414460625093517,3.1,1.5525869752736796,0.4,0.4,-0.15,2.1095023109728985,0,3
2.9,1.5525869752736796,0.1,0.05,0.1,0.25,0.75,2.321127464681017,3.1,1.5525869752736798,0.4,0.4,-0.2,2.1667341419992585,0,3
3.1,1.6827296120792612,0.1,0.05,0.15,0.3,0.7,2.390468562076658,3.0,1.4867838833500564,0.35,0.45,0.1,2.1740091511936384,0,3
3.1,1.6827296120792612,0.1,0.05,0.15,0.3,0.7,2.390468562076658,2.95,1.4317821063276355,0.35,0.45,0.15,2.084403234046921,0,3
3.15,1.6630662866176473,0.1,0.05,0.15,0.3,0.7,2.390468562076658,3.1,1.3726654823065194,0.4,0.4,0.05,2.0894471693929497,0,3
3.15,1.6630662866176473,0.1,0.05,0.15,0.3,0.7,2.390468562076658,3.25,1.51744244666721,0.45,0.4,-0.1,2.3373399185263666,0,3
3.1,1.6827296120792614,0.1,0.05,0.15,0.3,0.7,2.390468562076658,3.3,1.5927467172350909,0.45,0.4,-0.2,2.4623480450043695,0,3
3.2,1.6733200530681511,0.1,0.1,0.15,0.35,0.65,2.485475288571164,3.45,1.7006190823220508,0.5,0.4,-0.25,2.4894514297436356,0,3
3.25,1.7434086394791457,0.05,0.1,0.2,0.35,0.65,2.4232196636793377,3.6,1.6982963599783722,0.55,0.4,-0.35,2.3902213066443956,0,3
3.25,1.7434086394791457,0.05,0.1,0.2,0.35,0.65,2.4232196636793377,3.85,1.6630662866176475,0.6,0.35,-0.6,2.500526260399472,0,3
3.3,1.719853114903161,0.05,0.1,0.2,0.35,0.65,2.408694960906672,4.05,1.538112308540638,0.65,0.3,-0.75,2.4894514297436356,0,3
3.15,1.6944180805158293,0.0,0.1,0.2,0.3,0.7,2.228212938627526,4.0,1.5217718205053643,0.65,0.3,-0.85,2.4978938496682614,0,3
3.05,1.7614288458371994,0.0,0.1,0.2,0.3,0.7,2.260964040230206,4.05,1.4680814547887788,0.65,0.25,-1.0,2.470883072485369,0,3
3.1,1.7441631985447619,0.0,0.1,0.2,0.3,0.7,2.24643933745754,4.0,1.5559732104309982,0.65,0.3,-0.9,2.5526044491233284,0,3
3.15,1.7554426642213128,0.0,0.15,0.2,0.35,0.65,2.303701688843873,4.0,1.5559732104309982,0.65,0.3,-0.85,2.539685019840059,0,3
3.15,1.755442664221313,0.0,0.15,0.2,0.35,0.65,2.303701688843873,4.15,1.3869694338832113,0.7,0.25,-1.0,2.513123449750173,0,3
3.05,1.6375527311718612,0.0,0.2,0.15,0.35,0.65,2.303701688843873,4.05,1.538112308540638,0.7,0.25,-1.0,2.513123449750173,0,3
2.95,1.7006190823220508,0.0,0.2,0.15,0.35,0.65,2.303701688843873,3.85,1.6630662866176473,0.65,0.25,-0.9,2.5110283068684702,0,3
2.9,1.6827296120792614,0.0,0.15,0.15,0.3,0.7,2.285475290013859,3.95,1.7312909694943341,0.65,0.25,-1.05,2.54382637606794,0,3
2.95,1.7006190823220508,0.0,0.2,0.15,0.35,0.65,2.303701688843873,3.9,1.7740824166460338,0.65,0.3,-0.95,2.625281939746262,0,3
2.9,1.6189665319514628,0.05,0.2,0.1,0.35,0.65,2.4414460625093515,3.9,1.7740824166460338,0.65,0.3,-1.0,2.53397960362331,0,3
3.05,1.5719582155957417,0.05,0.25,0.1,0.4,0.6,2.4414460625093515,3.9,1.7740824166460338,0.65,0.3,-0.85,2.4978938496682614,0,3
3.0,1.4867838833500564,0.1,0.25,0.05,0.4,0.6,2.4414460625093515,4.0,1.7770466332772772,0.7,0.25,-1.0,2.3395906074624073,0,3
3.05,1.4317821063276355,0.1,0.25,0.05,0.4,0.6,2.4232196636793377,4.05,1.79105966869954,0.7,0.25,-1.0,2.3395906074624073,0,3
3.2,1.5761378513048248,0.1,0.25,0.1,0.45,0.55,2.485475288571164,4.0,1.8064212949190015,0.65,0.3,-0.8,2.50473236305325,0,3
